Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Mukesh_Art_Gallery,Piyush,5.0 of 5 bubbles,Jun 2021 • Solo,Unique place for art lovers,"Unique place for classical Indian paintings, contemporary paintings originals, licensed copies,  expertise in Rajasthani paintings. Great collection and very large inventory maintained."
Mukesh_Art_Gallery,Surbhi surana,5.0 of 5 bubbles,Jun 2021 • Family,Awesome experience,Its amazing and unique art collection of handmade paintings and handicrafts. Best ever seen art gallery. All the articles were very well segmented as per the affordability of the customers. The staff was really courteous. It was very delightful experience. Must be visited by tourists who would like to carry a souvenir from jaipur.
Mukesh_Art_Gallery,Pranay P,5.0 of 5 bubbles,Jun 2021 • Solo,Must visit authentic art,I’m amazed to such a huge collection of beautiful paintings across different genres and mediums. Shopped for my house and picked quite a few pieces. The owner gave a good deal too!
Mukesh_Art_Gallery,Bhaskar Y,5.0 of 5 bubbles,Apr 2021 • Friends,Great,"Looking for antique stuff and paintings for home decor or any other purpose ,Mukesh art gallery is the right place for you.Amazing collection with a lot of variety .You can get various products with reasonable prices Especially the paintings are too good,I have never been to such an amazing place.Friendly staff, Kudos to their work. Just awesome 👌"
Mukesh_Art_Gallery,Raj,5.0 of 5 bubbles,Apr 2021 • Couples,Wonderful collection,Wonderful collection of paintings and handicrafts. A must visit for all looking for great art work.Courteous staff and well maintained art gallery.
Mukesh_Art_Gallery,Nikhil,5.0 of 5 bubbles,Apr 2021 • Family,BEST,"Overwhelmed with the amount of attention and level of comfort which was showered on us here. Can't believe we get to see such huge collection of paintings here. The owner Rohit Gupta Ji helps you to choose the best with his expert design advice.Cooperative staff, always smiling. Best part is that selection of such masterpieces take time and all of them were patient enough to let us choose accordingly. 100% Recommended."
Mukesh_Art_Gallery,Gift_Gift_Gift,5.0 of 5 bubbles,Apr 2021,Art Haven- A paradise for art lovers,"We were attended by Mr Rohit on our visit to this art haven. Rohit was kind enough to show us around the entire gallery comprising of 6 floors, housing different styles and subjects of paintings. I'll stress here by saying that this is by far the most comprehensive art gallery I have ever been to. They have a massive-massive collection of paintings of all kinds like traditional Indian, Spiritual, Modern, vintage, watercolour, acrylic, sketches etc. You name it, they have it. They have paintings and prints within all budgets. I, personally loved the luxe section which displayed one of a kind paintings and also the Pichwai section is the most intriguing one as it housed a colossal collection of Pichwais. This is a must-visit place if you are an ardent art lover, and in case you aren't, you definitely will leave the gallery turning into one !!! Apart from holding masterpieces, which one would love to acquire for their homes, they also house a wide variety of paintings and prints that can be gifted too...Be rest assured about their authenticity, quality and services. Glad that the owner was keen and enthusiastically answering all our questions and educating us about various art forms all throughout our time there. A must-visit for those who wish to acquire something that would last them a lifetime and beyond."
Mukesh_Art_Gallery,Mahesh,5.0 of 5 bubbles,Mar 2021 • Solo,Affordable and genuine art,Excellent collection! amazing place to be. Affordable rates. Its a must visit if one is looking for affordable genuine art!
Mukesh_Art_Gallery,Raj Singh Rathore,5.0 of 5 bubbles,Mar 2021 • Solo,Loved it,wasn't expecting such a huge collection of paintings under one roof! It is a hidden gem in Jaipur! Must visit
Mukesh_Art_Gallery,Mukesh Singh,5.0 of 5 bubbles,Mar 2021 • Solo,Fantastic collection,Fantastic collection. Every floor has a different variety. Thousands of paintings are displayed here! Must visit if in Jaipur
