Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Ada_Chikan,Sonali,5.0 of 5 bubbles,Jul 2022 • Solo,Very good,"I ordered a chikan top online. I was a bit skeptical at first, but when I received  the product it was awesome.  Cloth quality and embroidery truly represent the lucknawi royal culture. In one word will always buy chikan items from here."
Ada_Chikan,Aradhna Mehtani,5.0 of 5 bubbles,Feb 2022 • Solo,Awesome collection,Beautiful collection. Good stuff . Stitching and designs are awesome . Very helpful is selecting right piece for you.
Ada_Chikan,Navigator821288,5.0 of 5 bubbles,Jul 2022 • Friends,Premium products,It was amazing workmen ship was extremely good  and par excellence will surely visit again               To buy there range of exciting wears
Ada_Chikan,Karpi Nyodu,4.0 of 5 bubbles,Aug 2022 • Solo,Love me some Ada chikan,"Great customer service , lovely ethnic wear . Perfect for summer , timeless pieces , just go ahead and get yourself an Ada chikan, you will be left wanting more"
Ada_Chikan,Vivek,5.0 of 5 bubbles,Jul 2022 • Couples,Ada Chikan Lucknow,"We have been buying Chikan dress material, Sarees and Kurtis for the last 8-9 years and every time we visit Lucknow, the trip is not complete without our visit to Ada Chikan showroom in Hazratganj. We love shopping as we are confident of their quality and price range. The product variety they have , it’s hard to find any where else. We have been buying online from their store and have always found the same genuine quality and authentic Chikan work"
Ada_Chikan,Mridula Srivastava,5.0 of 5 bubbles,Jul 2022 • Solo,Great Experience,I loved the kurti which I received I was searching for a kurti like this in a XXL size and finally in ada Chikan I found the exact size. I have bought from your store too and I have bought online also from you and my both experience were great.
Ada_Chikan,Reema,5.0 of 5 bubbles,Jun 2022 • Solo,Consistently beautiful clothes,I have been using Ada products for several years now. Their quality and selection is consistently superb.
Ada_Chikan,Rama Singh,5.0 of 5 bubbles,Jun 2022,Excellent range and collection along with great service,Wide variety of Lucknow Chikankari can be seen and experienced only at Ada Chikan Store. Beautiful colors and embroidery. Price range also caters to all type of customers and requirements. Must visit for all the girls and women out there!
Ada_Chikan,Sunita,5.0 of 5 bubbles,Jul 2022 • Family,Fantastic products .love to buy more,Very good products and very good service.Love to buy more products in future very good packaging love it
Ada_Chikan,Sanya,5.0 of 5 bubbles,Jul 2022 • Friends,Loved the collection,"They have a variety of beautiful collection! If you're in lucknow and looking for beautiful chikankari, this place is for you."
Ada_Chikan,Harshita S,5.0 of 5 bubbles,Aug 2022 • Solo,Amazing experience,"Amazing product , colour quality all was as it is mentioned in websiteHappy with the product......."
Ada_Chikan,MONIKA,5.0 of 5 bubbles,Jul 2022 • Couples,Ada...the store with a class apart collection,Exclusive peices....can't see anywhere else in lucknow. Designer wear with ethinic blend..truly appreciable craft work
Ada_Chikan,Shakti Kumari,5.0 of 5 bubbles,Jul 2022 • Family,Royally beautiful!,"Great variety, royal and traditional feel, would highly recommend everyone to own atleast one chikankari ensemble!"
